,time,open,high,low,close,tick_volume,spread,real_volume
0,1546387200,3776.4,3875.24,3746.32,3860.78,2241708,0,5130062
1,1546473600,3860.78,3891.23,3735.28,3770.96,7253573,0,6835392
2,1546560000,3770.96,3826.24,3706.38,3810.35,30337620,0,6835366
3,1546819200,4008.2,4046.24,3945.24,3981.47,3247554,0,6871753
4,1546905600,3981.47,4087.36,3926.25,3976.13,1649465,0,6835387
5,1546992000,3976.13,4020.11,3941.16,3980.24,2452244,0,6840103
6,1547078400,3980.24,4010.75,3547.23,3607.36,8099624,0,6840258
7,1547164800,3607.36,3673.81,3564.58,3625.41,16954717,0,6840198
8,1547424000,3492.05,3686.69,3470.71,3640.6,1652520,0,6840134
9,1547510400,3640.6,3662.64,3521.46,3544.66,3252446,0,6835409
10,1547596800,3544.66,3642.97,3543.93,3579.48,1651038,0,6835494
11,1547683200,3579.48,3634.04,3521.3,3601.15,3250591,0,6840105
12,1547769600,3601.15,3626.72,3554.42,3588.63,2449448,0,6840171
13,1548028800,3515.45,3544.94,3482.49,3497.5,2451643,0,6840151
14,1548115200,3497.5,3587.53,3402.36,3549.88,10772862,0,6835359
15,1548201600,3549.88,3589.22,3498.51,3521.29,1651960,0,6840203
16,1548288000,3521.29,3572.07,3504.88,3547.24,4052829,0,6840137
17,1548374400,3547.24,3554.75,3490.64,3534.75,2454167,0,6835422
18,1548633600,3517.3,3519.0,3348.39,3392.98,1651888,0,6840099
19,1548720000,3392.98,3417.2,3317.93,3377.53,8052660,0,6835329
20,1548806400,3377.49,3435.44,3349.37,3408.75,4048838,0,6840090
21,1548892800,3408.75,3448.57,3372.38,3393.54,853227,0,6840127
22,1548979200,3393.54,3432.37,3350.26,3425.32,1652827,0,6835363
23,1549238400,3371.25,3411.6,3369.05,3393.46,2448519,0,6840262
24,1549324800,3393.46,3406.23,3375.81,3399.04,3250885,0,6840255
25,1549411200,3399.04,3420.3,3313.96,3342.5,3246846,0,6835372
26,1549497600,3342.5,3356.67,3329.2,3335.44,4852052,0,6840149
27,1549584000,3335.44,3685.79,3319.48,3571.8,2453256,0,6835340
28,1549843200,3581.97,3630.52,3555.63,3568.13,3249858,0,6840206
29,1549929600,3568.13,3594.75,3526.25,3553.66,8529513,0,6835383
30,1550016000,3553.66,3604.24,3537.46,3547.85,6449894,0,6840130
31,1550102400,3547.85,3565.6,3512.85,3546.54,10449202,0,6840208
32,1550188800,3546.54,3591.9,3522.45,3540.97,1649330,0,6840190
33,1550448000,3561.99,3891.24,3561.53,3828.27,3255119,0,6840074
34,1550534400,3828.27,3947.15,3806.75,3863.24,4054244,0,6835345
35,1550620800,3863.24,3939.35,3841.92,3890.0,8051289,0,6835315
36,1550707200,3890.0,3963.73,3844.71,3873.9,3250473,0,6840148
37,1550793600,3873.9,3931.99,3862.15,3918.19,2450890,0,6840154
38,1551052800,3763.32,3836.24,3706.0,3781.05,3251510,0,6840088
39,1551139200,3781.05,3806.24,3741.29,3766.05,3250896,0,6833732
40,1551225600,3766.05,3799.54,3633.55,3725.48,4049070,0,6835405
41,1551312000,3725.48,3863.02,3719.17,3778.78,2451862,0,6835408
42,1551398400,3778.78,3819.24,3762.55,3805.99,2446249,0,6835422
43,1551657600,3752.48,3781.69,3648.3,3676.84,8692389,0,6878662
44,1551744000,3676.84,3850.24,3657.98,3810.5,4053833,0,6835405
45,1551830400,3810.5,3869.89,3786.32,3821.7,4052173,0,6840085
46,1551916800,3821.7,3866.18,3805.79,3847.31,853247,0,6835345
47,1552003200,3847.31,3886.85,3826.25,3845.4,2452071,0,6840182
48,1552262400,3870.88,3888.36,3793.0,3828.91,4051758,0,6840211
49,1552348800,3828.91,3853.2,3776.24,3840.55,5648480,0,6835454
50,1552435200,3840.55,3848.4,3802.29,3821.35,1648185,0,6835443
51,1552521600,3821.35,3876.23,3763.65,3831.32,8049024,0,6840171
52,1552608000,3831.32,3884.8,3823.3,3874.24,1613679,0,6550502
53,1552867200,3940.05,3992.2,3911.9,3950.9,9326695,0,6840221
54,1552953600,3950.9,3985.95,3926.7,3965.03,4849099,0,6840420
55,1553040000,3965.03,3994.25,3940.1,3984.8,4048338,0,6840282
56,1553126400,3984.8,4033.94,3891.38,3955.52,4848941,0,6835570
57,1553212800,3955.52,3975.6,3938.3,3954.5,3211015,0,6550698
58,1553472000,3927.37,3953.46,3834.79,3861.75,4686253,0,6948256
59,1553558400,3861.75,3897.07,3859.1,3885.78,3246479,0,6835488
60,1553644800,3885.78,4008.1,3885.75,3985.68,4049628,0,6835478
61,1553731200,3985.65,4012.5,3970.44,3986.93,30169860,0,6835625
62,1553817600,3986.93,4077.01,3984.03,4049.13,76836462,0,6545671
63,1554076800,4069.3,4124.47,4029.95,4104.02,8523963,0,6840292
64,1554163200,4090.27,5053.94,4090.27,4779.45,7090747,0,6835315
65,1554249600,4779.29,5291.81,4758.37,5271.24,3254646,0,6840025
66,1554336000,5271.24,5321.24,4759.7,4823.65,10456675,0,6840040
67,1554422400,4823.65,5043.69,4815.5,4975.95,3255222,0,6840042
68,1554681600,5119.95,5325.43,5105.25,5229.8,5499599,0,6840013
69,1554768000,5229.8,5287.33,5122.15,5196.25,859336,0,6835282
70,1554854400,5196.25,5439.45,5135.14,5277.4,3257528,0,6835337
71,1554940800,5277.4,5319.17,4948.02,5030.69,4059489,0,6835288
72,1555027200,5030.69,5093.12,4886.84,5018.75,3258088,0,6835323
73,1555286400,5065.37,5166.24,4926.25,5001.0,4052793,0,6840078
74,1555372800,5001.0,5205.44,4985.37,5161.37,4053117,0,6840089
75,1555459200,5161.37,5248.07,5153.22,5196.38,7253363,0,6840047
76,1555545600,5196.38,5291.13,5182.3,5285.0,1653906,0,6835286
77,1555632000,5285.0,5334.73,5175.42,5245.2,2449808,0,6835375
78,1555891200,5216.51,5416.8,5211.78,5344.0,1652486,0,6840118
79,1555977600,5344.0,5618.64,5333.64,5555.95,4052735,0,6840098
80,1556064000,5555.95,5596.47,5351.4,5413.41,2452968,0,6840065
81,1556150400,5413.41,5487.0,5356.64,5471.37,4050280,0,6835404
82,1556236800,5471.37,5475.88,4952.37,5073.59,5653622,0,6835292
83,1556496000,5104.62,5164.37,5048.45,5105.26,4696108,0,6840168
84,1556582400,5105.26,5261.21,5077.55,5213.12,3253613,0,6840173
85,1556668800,5213.12,5334.05,5212.76,5284.73,2453394,0,6840219
86,1556755200,5284.26,5397.0,5265.24,5382.45,6455128,0,6840143
87,1556841600,5382.45,5772.58,5341.83,5666.11,8698587,0,6835290
88,1557100800,5743.06,5756.37,5542.15,5670.3,4057622,0,6840094
89,1557187200,5670.3,5941.37,5652.7,5821.52,10938742,0,6840028
90,1557273600,5821.52,5889.24,5635.85,5877.07,7931088,0,6249366
91,1557360000,5877.13,6070.62,5829.37,6057.67,1653199,0,6840063
92,1557446400,6057.67,6404.32,6054.25,6267.08,7735556,0,6835316
93,1557705600,7150.12,7950.6,6846.8,7841.5,6300486,0,6840007
94,1557792000,7841.5,8308.75,7594.12,7698.25,4861698,0,6840015
95,1557878400,7698.37,8239.94,7603.53,8146.38,3260574,0,6835251
96,1557964800,8146.38,8356.24,7648.77,7648.77,4860132,0,6840007
97,1558051200,7648.77,7934.5,6630.3,7081.87,8861971,0,6835266
98,1558310400,8004.92,8275.15,7555.57,7985.57,3261090,0,6840002
99,1558396800,7985.57,8121.24,7785.12,8066.87,12701271,0,6835275
100,1558483200,8066.87,8088.57,7667.0,7809.9,1660890,0,6835253
101,1558569600,7809.9,7857.5,7448.73,7857.5,2460289,0,6840001
102,1558656000,7857.5,8154.12,7774.79,8086.01,1658392,0,6835257
103,1558915200,8567.8,8918.82,8511.06,8724.88,1661229,0,6840111
104,1559001600,8724.88,8825.12,8516.53,8670.53,4058574,0,6840223
105,1559088000,8670.53,8731.7,8408.6,8623.13,5654445,0,6840229
106,1559174400,8623.13,9065.25,8378.0,8435.2,1653851,0,6840082
107,1559260800,8435.2,8490.75,7978.62,8480.74,1656671,0,6840010
108,1559520000,8665.42,8736.91,8314.4,8534.01,1655134,0,6840054
109,1559606400,8534.01,8540.03,7487.4,7629.36,4057884,0,6835262
110,1559692800,7629.36,7903.1,7421.1,7708.75,3257862,0,6835252
111,1559779200,7708.75,7850.13,7435.56,7665.0,3256064,0,6835259
112,1559865600,7665.0,8107.8,7661.46,7875.25,2454781,0,6840048
113,1560124800,7694.75,8054.34,7488.94,7921.7,4855803,0,6840011
114,1560211200,7921.7,8032.7,7689.75,7904.47,4054577,0,6840024
115,1560297600,7904.47,8253.12,7800.9,8098.07,7779830,0,6840042
116,1560384000,8098.07,8270.33,8024.99,8236.52,4108126,0,6835289
117,1560470400,8236.52,8443.87,8158.46,8430.78,3310136,0,6840015
118,1560729600,8907.76,9401.37,8896.75,9250.87,2509250,0,6840010
119,1560816000,9250.87,9450.04,8916.82,9101.37,3309124,0,6840031
120,1560902400,9101.37,9186.2,8926.01,9141.1,1704818,0,6840064
121,1560988800,9141.1,9574.9,9114.44,9539.68,3302246,0,6840055
122,1561075200,9539.68,9926.24,9438.62,9916.4,2509576,0,6840020
123,1561334400,11003.5,11222.43,10526.62,10832.32,5712070,0,6840071
124,1561420800,10832.32,11446.4,10829.25,11345.91,4113320,0,6840006
125,1561507200,11345.91,13828.62,11344.6,12720.24,4919450,0,6840001
126,1561593600,12720.24,13317.25,10282.0,10656.1,6076074,0,7179758
127,1561680000,10656.1,12373.5,10440.3,12193.37,4474792,0,7200000
128,1561939200,11364.0,11397.25,9951.48,10452.86,15770358,0,7200000
129,1562025600,10452.88,10893.7,9632.63,10680.0,4469514,0,7195000
130,1562112000,10680.0,11541.93,10566.08,11353.0,7221752,0,7195000
131,1562198400,11353.0,12030.71,11288.37,11697.04,4467830,0,7200000
132,1562284800,11697.04,11716.95,10756.5,11008.37,7219968,0,7200000
133,1562544000,11485.96,12269.96,11308.25,12184.12,13004908,0,7200000
134,1562630400,12184.12,12799.62,12107.0,12379.37,4465458,0,7200000
135,1562716800,12379.37,13169.25,11618.6,11757.0,9970932,0,7200000
136,1562803200,11757.0,12168.5,10967.8,11129.12,9973012,0,7200000
137,1562889600,11129.12,11887.41,11048.97,11881.12,1719392,0,7200000
138,1563148800,10613.25,10924.98,9842.85,10798.87,1722500,0,7200000
139,1563235200,10798.87,11055.0,9444.2,9571.75,1718574,0,7200000
140,1563321600,9571.75,9963.67,9050.72,9667.75,4471994,0,7200000
141,1563408000,9667.75,10723.65,9268.0,10594.12,1719606,0,7195000
142,1563494400,10594.12,10772.5,10098.5,10501.15,1723570,0,7200000
143,1563753600,10484.55,10659.35,10040.67,10298.97,4475196,0,7200000
144,1563840000,10298.97,10356.79,9839.99,10124.1,4476044,0,7200000
145,1563926400,10124.1,10124.1,9489.38,9646.37,4465502,0,7195000
146,1564012800,9646.37,10158.19,9638.24,9849.57,18223868,0,7195000
147,1564099200,9849.58,9920.0,9632.9,9808.95,1708620,0,7195000
148,1564358400,9487.05,9692.12,9098.75,9490.02,4472314,0,7200000
149,1564444800,9490.02,9743.59,9351.17,9515.87,15477992,0,7200000
150,1564531200,9515.87,10093.36,9499.07,10001.01,4470096,0,7200000
151,1564617600,10001.01,10459.37,9862.75,10388.44,10259626,0,7195000
152,1564704000,10388.44,10644.75,10311.54,10380.58,18227264,0,7190000
153,1564963200,10921.57,11924.65,10761.24,11704.01,12725608,0,7200000
154,1565049600,11704.01,12290.0,11509.8,11623.12,20980784,0,7195000
155,1565136000,11623.12,12117.87,11183.56,11835.04,37493400,0,7195000
156,1565222400,11835.04,12051.09,11449.89,11570.6,92535772,0,7195000
157,1565308800,11570.6,12029.86,11563.72,11838.2,7223300,0,7200000
158,1565568000,11382.8,11550.49,11205.94,11392.57,7218926,0,7200000
159,1565654400,11392.57,11416.0,10725.28,10852.62,37490082,0,7195000
160,1565740800,10852.62,10864.77,10006.25,10141.08,54005600,0,7195000
161,1565827200,10141.08,10366.17,9462.96,10345.9,26487920,0,7195000
162,1565913600,10345.9,10514.95,9721.33,10369.27,17197274,0,7195000
163,1566172800,10337.81,10809.91,10248.09,10651.87,7223396,0,7200000
164,1566259200,10651.87,10925.44,10541.1,10682.5,4471388,0,7195000
165,1566345600,10682.5,10816.82,9831.5,10126.3,1721256,0,7200000
166,1566432000,10126.3,10206.96,9736.61,10152.65,1722006,0,7200000
167,1566518400,10152.25,10447.25,10019.37,10335.93,20980510,0,7200000
168,1566777600,9972.93,10629.99,9887.32,10237.17,9975882,0,7195000
169,1566864000,10237.17,10368.31,10004.68,10117.06,33708256,0,7200000
170,1566950400,10117.06,10267.17,9523.35,9643.21,93216220,0,7195000
171,1567036800,9638.12,9721.23,9301.06,9501.73,12865416,0,7185000
172,1567123200,9501.73,9673.53,9330.61,9599.07,54691864,0,7195000
173,1567382400,9612.5,10444.02,9600.83,10384.84,15764406,0,7200000
174,1567468800,10384.84,10753.83,10265.06,10687.65,7221750,0,7195000
175,1567555200,10687.65,10802.5,10358.71,10600.52,9976012,0,7200000
176,1567641600,10600.52,10674.78,10435.16,10497.08,8023294,0,7130503
177,1567728000,10497.08,10921.6,10183.36,10333.5,2518750,0,6840034
178,1567987200,10347.1,10500.72,10042.74,10211.88,1721160,0,6867548
179,1568073600,10211.88,10362.03,9900.71,10026.89,1720322,0,6835302
180,1568160000,10026.89,10228.02,9848.57,10074.03,1721554,0,6840067
181,1568246400,10074.03,10350.74,10014.92,10307.69,1719012,0,6840118
182,1568332800,10307.69,10441.39,10137.02,10247.37,1720206,0,6835295
183,1568592000,10254.21,10351.57,10055.03,10189.66,1716886,0,6840312
184,1568678400,10189.66,10321.13,10113.93,10227.94,1717520,0,6835383
185,1568764800,10227.94,10236.85,10069.08,10171.06,1716710,0,6840132
186,1568851200,10171.06,10340.48,9605.5,10233.27,1718430,0,6835306
187,1568937600,10233.27,10287.62,10043.47,10112.02,1717306,0,6835562
188,1569196800,9984.27,10049.96,9665.07,9741.07,1718728,0,6840097
189,1569283200,9741.07,9792.92,8027.49,8554.05,1719896,0,6854517
190,1569369600,8554.05,8773.63,8206.42,8488.0,1720506,0,6835277
191,1569456000,8488.0,8628.04,7715.6,8069.38,1717914,0,6835301
192,1569542400,8069.38,8108.74,7843.36,8036.46,1715450,0,6835281
193,1569801600,7987.7,8333.42,7689.53,8214.26,1719486,0,6840108
194,1569888000,8214.26,8505.64,8171.7,8350.47,1715988,0,6840090
195,1569974400,8350.47,8394.43,8152.77,8211.43,3415932,0,6835320
196,1570060800,8211.44,8389.32,8056.82,8122.85,5119128,0,6830689
197,1570147200,8122.69,8270.4,7988.06,8143.59,6810922,0,6830568
198,1570406400,7882.99,8288.66,7746.15,8191.04,1714118,0,6994053
199,1570492800,8191.04,8320.44,8089.43,8105.87,1711010,0,6835391
200,1570579200,8105.87,8670.29,8097.95,8565.51,3422984,0,6835341
201,1570665600,8565.51,8633.98,8434.23,8556.82,5123084,0,6835371
202,1570752000,8566.73,8786.48,8265.88,8315.77,6835504,0,6830673
203,1571011200,8238.84,8376.17,8198.59,8318.42,1725830,0,6840152
204,1571097600,8318.42,8389.95,8069.42,8118.51,1724886,0,6835427
205,1571184000,8118.51,8151.9,7891.14,7962.56,3443306,0,6835411
206,1571270400,7963.43,8100.91,7916.42,8021.74,5166594,0,6830608
207,1571356800,8021.35,8094.57,7802.06,7922.08,6886694,0,6830661
208,1571616000,8202.69,8322.37,8135.2,8183.33,1725096,0,6840151
209,1571702400,8183.33,8288.46,8051.76,8100.27,1723788,0,6835471
210,1571788800,8100.27,8100.27,7279.6,7467.19,1672396,0,6835409
211,1571875200,7467.19,7486.54,7334.63,7433.08,1708148,0,6835336
212,1571961600,7433.08,8764.26,7374.75,8547.32,1725684,0,6835339
213,1572220800,9594.78,9908.63,9245.21,9451.51,1704690,0,6856519
214,1572307200,9451.51,9535.38,9056.78,9398.86,1700558,0,6840042
215,1572393600,9398.86,9449.2,8976.41,9126.38,1698194,0,6840079
216,1572480000,9126.38,9405.26,8937.43,9116.06,1695502,0,6835338
217,1572566400,9102.31,9272.72,9034.95,9188.63,3239854,0,6550341
218,1572825600,9133.69,9557.03,9104.46,9417.22,1711106,0,6840163
219,1572912000,9417.22,9457.57,9161.33,9334.06,1703280,0,6835472
220,1572998400,9334.06,9423.2,9234.42,9292.57,3396652,0,6835475
221,1573084800,9292.57,9346.1,9064.46,9185.57,5077730,0,6835562
222,1573171200,9193.16,9227.36,8649.43,8839.56,6805244,0,6830742
223,1573430400,9004.94,9072.96,8581.21,8709.72,1709368,0,6873136
224,1573516800,8709.72,8840.03,8538.85,8741.04,1703180,0,6835347
225,1573603200,8741.04,8808.53,8684.37,8729.16,1696304,0,6835523
226,1573689600,8729.16,8762.4,8538.63,8627.33,1695662,0,6835535
227,1573776000,8627.33,8745.82,8349.1,8429.23,1698302,0,6835484
228,1574035200,8529.94,8529.94,8013.14,8194.22,1699976,0,6840180
229,1574121600,8194.22,8196.06,7976.31,8084.23,1703690,0,6840099
230,1574208000,8084.23,8195.98,8005.32,8063.03,1700670,0,6835400
231,1574294400,8063.03,8092.45,7372.61,7569.7,1703430,0,6835417
232,1574380800,7568.28,7685.48,6773.4,7313.62,1711698,0,6835287
233,1574640000,7022.75,7350.16,6504.25,7188.06,1723416,0,6881276
234,1574726400,7188.06,7316.74,7003.41,7089.35,1717416,0,6840047
235,1574812800,7089.35,7647.49,6829.43,7525.2,1717548,0,6835400
236,1574899200,7525.2,7632.52,7402.44,7540.73,1715762,0,6840047
237,1574985600,7540.73,7837.96,7351.85,7684.31,1714810,0,6835274
238,1575244800,7342.15,7425.12,7144.8,7294.86,1714550,0,6881304
239,1575331200,7294.86,7388.35,7220.18,7315.5,1613390,0,6619576
240,1575417600,7319.0,7722.76,7066.0,7172.5,281962,0,4399328
241,1575504000,7163.25,7479.0,7131.95,7365.5,275780,0,4305000
242,1575590400,7361.5,7593.15,7290.0,7454.25,211132,0,4305167
243,1575849600,7527.25,7633.71,7256.58,7338.5,166830,0,4309752
244,1575936000,7390.25,7394.28,7139.0,7206.75,155364,0,4300452
245,1576022400,7193.33,7254.75,7109.75,7175.0,116826,0,4305000
246,1576108800,7177.75,7284.75,7040.75,7181.25,146756,0,4305151
247,1576195200,7180.5,7286.76,7143.0,7224.25,113288,0,4317000
248,1576454400,7109.25,7125.5,6781.5,6854.5,154550,0,4328091
249,1576540800,6855.25,6920.25,6555.0,6600.25,191034,0,4346630
250,1576627200,6598.75,7207.5,6383.0,7117.0,388270,0,4389340
251,1576713600,7121.14,7418.4,7014.89,7136.0,1400496,0,4350376
252,1576800000,7128.08,7205.75,7058.75,7183.0,1071238,0,4305000
253,1577059200,7382.5,7678.5,7261.25,7301.75,550656,0,4321103
254,1577145600,7294.75,7412.25,7139.25,7180.25,340064,0,3765000
255,1577318400,7162.75,7419.25,7150.25,7173.75,278882,0,3240000
256,1577404800,7172.75,7240.75,7026.75,7204.5,322672,0,4308954
257,1577664000,7373.0,7412.0,7181.5,7231.75,279110,0,4308833
258,1577750400,7202.75,7289.0,7097.5,7128.75,190402,0,3765253
